File: orderservice
Build ID: 487c9495939a70d53cff9154f72999aaf40499a6
Type: cpu
Time: 2026-04-05 16:44:04 CEST
Duration: 120.17s, Total samples = 36.02s (29.97%)
Showing nodes accounting for -21.60s, 59.97% of 36.02s total
Dropped 950 nodes (cum <= 0.18s)
      flat  flat%   sum%        cum   cum%
         0     0% 59.97%     -0.16s  0.44%  runtime.callers
         0     0% 59.97%     -0.16s  0.44%  runtime.callers.func1
         0     0% 59.97%     -0.19s  0.53%  runtime.entersyscall_sysmon
         0     0% 59.97%     -3.11s  8.63%  runtime.gcBgMarkWorker.func2
         0     0% 59.97%     -2.34s  6.50%  runtime.gcDrainMarkWorkerDedicated (inline)
         0     0% 59.97%     -0.77s  2.14%  runtime.gcDrainMarkWorkerIdle (inline)
         0     0% 59.97%     -2.37s  6.58%  runtime.goexit0
         0     0% 59.97%     -0.16s  0.44%  runtime.lock (inline)
         0     0% 59.97%     -0.16s  0.44%  runtime.lockWithRank (inline)
         0     0% 59.97%     -0.28s  0.78%  runtime.markroot
         0     0% 59.97%     -0.16s  0.44%  runtime.markrootBlock
         0     0% 59.97%      0.16s  0.44%  runtime.memclrNoHeapPointersChunked
         0     0% 59.97%     -0.22s  0.61%  runtime.newarray
         0     0% 59.97%     -0.66s  1.83%  runtime.newproc
         0     0% 59.97%     -0.96s  2.67%  runtime.notewakeup
         0     0% 59.97%     -0.28s  0.78%  runtime.pidlegetSpinning
         0     0% 59.97%     -0.41s  1.14%  runtime.resetspinning
         0     0% 59.97%     -0.82s  2.28%  runtime.startm
         0     0% 59.97%     -0.15s  0.42%  runtime.tracebackPCs
         0     0% 59.97%     -0.19s  0.53%  runtime.unlock (inline)
         0     0% 59.97%     -0.37s  1.03%  strings.Split (inline)
         0     0% 59.97%     -0.16s  0.44%  sync.(*Map).Store (inline)
         0     0% 59.97%     -0.17s  0.47%  sync.(*Mutex).Unlock
         0     0% 59.97%     -4.15s 11.52%  syscall.Write (inline)
         0     0% 59.97%     -0.86s  2.39%  syscall.read
         0     0% 59.97%     -0.18s   0.5%  time.Since
         0     0% 59.97%     -0.34s  0.94%  time.runtimeNano
         0     0% 59.97%     -0.18s   0.5%  time.when
